A-Party Number,Total Calls,Unique B-Parties,Average Call Duration,Call Success Rate,Spam
990022993202,413,461,6690,0.58,0
990018020615,269,347,2698,0.68,0
990084943979,926,649,3248,0.67,0
990053388546,431,922,3524,0.62,0
990075001802,1215,602,5908,0.77,0
990082456960,1830,1298,8395,0.36,1
990054561726,549,521,5539,0.76,0
990088602747,963,289,2982,0.78,0
990001362628,1038,254,2431,0.75,0
990062458957,613,468,5058,0.85,0
990000461470,1876,1175,7768,0.42,1
990085453316,969,493,2492,0.83,0
990057895639,390,494,5052,0.73,0
990008719509,668,900,2830,0.89,0
990001448006,1073,781,5780,0.86,0
990057429558,117,194,5528,0.85,0
990017371856,955,338,3406,0.84,0
990089730519,316,700,6113,0.88,0
990063067293,1899,450,2056,0.71,0
990024093711,385,274,5434,0.73,0
990099529334,1893,1179,10355,0.31,1
990049593905,847,351,4701,0.86,0
990028087366,1265,711,3878,0.56,0
990049133563,401,330,6334,0.56,0
990049435245,717,576,5798,0.79,0
990006702917,1235,538,5247,0.62,0
990042830611,1379,510,976,0.84,0
990064636253,578,423,3907,0.68,0
990057846618,1451,663,5388,0.74,0
990026678797,854,767,3863,0.77,0
990052640777,636,482,4383,0.84,0
990023347774,313,543,8982,0.59,0
990060092462,256,577,3272,0.52,0
990080232783,766,589,5373,0.68,0
990012554771,899,306,4068,0.75,0
990067200195,1974,1190,9099,0.29,1
990045424685,675,528,3610,0.76,0
990021513414,1498,608,4829,0.79,0
990097915879,1686,1442,9764,0.3,1
990060116113,1380,524,5621,0.69,0
990007154637,2038,169,2632,0.61,0
990048977997,808,595,3263,0.81,0
990060777254,611,836,6099,0.65,0
990003547480,395,691,3405,0.71,0
990072441453,1945,603,2566,0.86,0
990055133824,1197,204,6356,0.82,1
990042615985,224,343,3743,0.75,0
990018819439,271,634,2112,0.87,0
990007174919,677,448,3977,0.62,0
990002064233,629,622,4328,0.57,0
990023582692,993,366,4079,0.75,0
990066487618,1582,1124,6745,0.46,1
990021408542,1408,424,4333,0.57,0
990056549406,1208,610,3264,0.58,0
990087093126,1086,898,5779,0.83,0
990068795645,625,582,6797,0.86,0
990056778443,198,719,3913,0.75,0
990002750290,1102,1114,1446,0.72,0
990085829236,835,826,3742,0.55,0
990004945429,946,686,5723,0.58,0
990060314064,189,495,6064,0.77,0
990056579163,1194,513,6015,0.67,0
990077088702,359,425,3382,0.66,0
990063017573,1442,303,3066,0.81,0
990049852565,712,389,4304,0.59,0
990071792866,466,451,2780,0.7,0
990073171441,471,205,1632,0.74,0
990023125770,974,724,5328,0.79,0
990078778566,1034,779,2283,0.77,1
990073372549,1309,139,6113,0.8,0
990032825094,551,197,5267,0.68,0
990040920443,973,767,3336,0.74,0
990057893277,1051,373,6865,0.52,0
990036492624,278,792,5243,0.81,0
990079506273,230,628,4522,0.68,0
990014755244,1010,319,3773,0.68,0
990024850974,265,1002,3450,0.54,0
990092040787,1539,644,5394,0.6,0
990019941573,1061,777,2987,0.8,0
990073189549,239,775,4787,0.59,0
990085950867,426,295,4998,0.85,0
990073918453,1244,615,8045,0.83,0
990076984384,531,221,3477,0.51,0
990040800738,2276,1148,8662,0.3,1
990064115773,629,426,3482,0.76,0
990097805168,529,661,8040,0.76,0
990072761996,1173,729,1646,0.78,0
990008327112,1068,409,1418,0.86,0
990073518617,1001,266,3063,0.83,0
990015893896,1147,236,7681,0.83,0
990002025626,916,622,3930,0.66,0
990058468436,1066,512,7084,0.84,0
990055171159,130,640,5549,0.82,0
990025736164,1674,1398,8019,0.38,1
990079319815,636,308,5531,0.79,0
990036625110,881,642,2008,0.76,0
990075561954,468,405,5779,0.87,0
990049158974,945,366,2650,0.78,0
990085200329,743,261,5062,0.78,0
990018457235,298,501,3628,0.6,0
990031725889,1498,382,5922,0.65,0
990030796652,199,796,4555,0.86,0
990085421039,589,635,6989,0.69,0
990087806410,835,779,4225,0.81,0
990054665849,2366,1028,9707,0.32,1
990051788348,2114,1177,8730,0.4,1
990094312247,863,222,5422,0.81,0
990098130201,1078,437,566,0.59,1
990078376933,963,365,4517,0.8,0
990071647963,717,542,3570,0.8,0
990012049991,998,383,4279,0.61,0
990043985018,422,644,4453,0.63,0
990008066052,895,494,3439,0.51,0
990008916709,208,1035,4107,0.75,0
990072483053,1931,1464,7420,0.43,1
990097538703,346,639,4962,0.84,0
990046956645,1985,1042,6559,0.47,0
990045711699,1657,920,4937,0.82,0
990053886923,765,165,6177,0.66,0
990022824436,1132,183,1645,0.68,0
990068359576,960,507,3143,0.67,0
990052177177,1068,841,5350,0.82,0
990085442086,1144,855,4891,0.66,0
990070569796,877,376,2119,0.88,0
990066112772,666,344,3588,0.61,0
990023251999,1123,647,2948,0.62,0
990000343346,1226,269,3090,0.64,0
990090600375,859,727,4664,0.8,0
990070095376,1444,1277,7396,0.51,1
990071185626,2263,762,7956,0.4,1
990014100920,814,178,4290,0.72,0
990064577131,462,166,6027,0.74,0
990038119456,928,678,2751,0.73,0
990045677475,473,255,5622,0.75,0
990007923431,900,282,1406,0.51,0
990024037789,2096,1280,6462,0.4,1
990073435106,1853,1333,9164,0.41,1
990084597398,488,532,6071,0.51,0
990065089347,437,521,4965,0.55,0
990027685658,1145,850,4094,0.77,0
990035147456,942,330,8901,0.64,0
990053886057,602,383,8230,0.66,0
990094691889,1167,592,6051,0.61,0
990089201238,1881,1031,6972,0.44,1
990053827042,1308,833,4464,0.56,0
990025013298,2021,1076,8968,0.45,1
990052938974,1062,483,3871,0.76,0
990065881826,916,282,3275,0.66,0
990058175761,842,456,2371,0.71,0
990008947465,903,688,7037,0.73,0
990052262409,550,506,6274,0.85,0
990095372971,1217,1110,5387,0.41,1
990087583747,663,746,4507,0.8,0
990059107005,574,360,5861,0.68,0
990098667397,835,358,1707,0.67,0
990013092393,906,293,3678,0.67,0
990074067716,647,410,4898,0.67,0
990067648580,629,386,7940,0.55,0
990005259013,865,353,6046,0.87,0
990095348569,695,262,6035,0.63,0
990051462798,503,219,4683,0.68,0
990050036260,2097,851,5917,0.37,1
990071139639,548,635,2247,0.69,0
990097141451,866,423,3849,0.56,0
990028306722,375,713,7052,0.85,0
990078998097,1675,1453,9171,0.42,1
990056510304,2173,1108,10645,0.4,1
990008828331,706,334,4183,0.52,0
990072344870,482,578,2547,0.71,0
990071927750,642,401,4064,0.69,0
990087824968,1831,1268,8739,0.31,1
990010727617,1207,812,3921,0.81,0
990099999217,302,404,4513,0.64,0
990024322499,1240,275,4348,0.86,0
990070127826,1220,849,4813,0.8,1
990001906173,1293,527,1466,0.72,0
990067798783,797,419,5161,0.62,0
990067172310,304,391,4403,0.89,0
990029904131,2055,1225,9594,0.36,1
990053736278,566,658,3309,0.67,0
990099742911,1399,254,5880,0.8,0
990043108907,184,922,3876,0.74,0
990052977289,1006,293,3862,0.52,0
990090220230,404,435,5650,0.76,0
990088457154,928,504,3729,0.85,0
990086159958,1781,1116,7914,0.44,1
990021874993,693,374,4132,0.79,0
990033922407,1092,1400,8148,0.41,1
990093517355,736,587,2716,0.8,0
990007817582,1237,447,5449,0.64,0
990015114207,621,516,6894,0.82,0
990089967038,1546,1059,8243,0.43,1
990038671067,1718,640,7522,0.46,1
990058090517,892,686,6134,0.79,0
990045507852,785,566,5356,0.51,0
990014744864,784,578,7628,0.89,0
990079845208,420,185,7503,0.56,0
990084691046,1208,438,5417,0.66,0
990069608734,2259,1001,5844,0.39,1
990093871255,489,1046,6257,0.53,0
990040616512,600,591,6700,0.69,0
990020595814,1034,332,7104,0.79,0
990081737249,1032,795,2982,0.55,0
990097265778,1245,601,8305,0.74,0
990044348848,2247,1433,8519,0.48,1
990009340754,994,521,7529,0.84,0
990000883885,1353,997,5838,0.39,1
990000708821,947,739,3233,0.53,0
990049788057,627,649,5409,0.52,0
990084611685,1633,328,4681,0.71,0
990042872788,449,262,4032,0.53,0
990056625501,419,498,7009,0.5,0
990027199194,681,497,3479,0.77,0
990028185061,1127,245,2073,0.55,0
990077380555,807,518,3786,0.72,0
990058303242,1045,837,4643,0.74,0
990054216324,785,466,2791,0.72,0
990067730363,283,614,3606,0.79,0
990036316253,2267,1495,6643,0.46,1
990079988884,405,431,4671,0.73,0
990007332467,151,377,1726,0.73,0
990010239735,1250,467,4144,0.84,0
990069667093,304,565,5136,0.65,0
990090931741,1110,535,4733,0.8,0
990084450875,1117,809,5072,0.5,0
990010245214,349,350,5321,0.72,0
990024270225,670,564,6476,0.62,0
990031339349,1647,1450,7924,0.34,1
990020899119,269,370,7309,0.7,0
990093508216,914,343,5405,0.8,0
990031011540,265,365,4124,0.79,0
990039899957,657,333,3052,0.66,0
990046639257,1829,1158,10143,0.39,1
990076602602,1008,231,5192,0.65,0
990042635224,668,759,2551,0.77,0
990017307074,628,591,3133,0.58,0
990039360306,974,743,5910,0.86,0
990020689419,1200,289,2450,0.86,0
990079816700,552,798,4353,0.77,0
990046063362,1203,729,2680,0.66,0
990071996461,1292,428,4525,0.61,0
990041576333,1526,730,4647,0.65,0
990048513303,768,581,7043,0.56,0
990067167210,854,521,4281,0.75,0
990030817313,552,474,2212,0.52,0
990085169100,467,165,3223,0.73,0
990046544636,238,543,4494,0.89,0
990040744208,307,727,1703,0.66,0
990010099730,997,332,3649,0.61,0
990014224266,1655,1411,5214,0.36,1
990084455048,142,601,3906,0.55,0
990074913232,2301,1341,10250,0.45,1
990098078430,894,425,6240,0.84,0
990047657738,295,462,3649,0.81,1
990088167727,863,339,4227,0.7,0
990095533606,226,478,5848,0.79,0
990029023200,954,348,5752,0.58,0
990020145518,160,393,5261,0.57,0
990043957800,1134,592,5485,0.8,0
990029443223,1025,293,3989,0.73,0
990080655216,933,893,3261,0.62,1
990029779816,513,499,2066,0.54,0
990057230769,1307,456,5238,0.71,0
990012218354,715,358,6909,0.62,0
990026334079,1169,665,3703,0.53,0
990062460113,1161,585,4598,0.53,0
990001003038,2261,1268,9684,0.4,1
990065072682,1080,625,5722,0.61,1
990025815895,542,819,5272,0.6,0
990055793553,1108,565,9187,0.7,0
990064240299,1624,252,6711,0.68,0
990025122603,855,393,6220,0.62,0
990090908633,947,825,3060,0.5,0
990066277691,221,210,5371,0.64,0
990065298537,349,440,2873,0.69,0
990097161099,981,500,7537,0.82,0
990095090232,716,358,6201,0.86,0
990066893374,951,614,4508,0.89,0
990060708784,2148,1175,9221,0.47,1
990083132092,2084,1249,5686,0.32,1
990000611506,608,663,3414,0.85,0
990050977871,303,186,6505,0.85,0
990047071677,1000,789,5343,0.62,0
990085285689,855,500,3143,0.52,0
990069396729,1005,658,4788,0.74,0
990098461849,777,168,5680,0.78,0
990019703057,1094,424,5729,0.9,0
990036164918,432,520,2880,0.69,0
990088981319,667,125,2020,0.7,0
990005031694,999,258,5492,0.83,1
990088394299,413,612,6719,0.85,1
990003433791,1124,278,5766,0.86,0
990005927760,699,175,3048,0.68,0
990062579660,677,215,1568,0.82,0
990033695823,468,738,5091,0.64,0
990027892996,1132,556,4082,0.69,0
990010825377,146,324,5103,0.86,0
990028688989,671,433,6554,0.82,0
990057197205,1303,430,7641,0.64,0
990052782216,358,580,1758,0.7,0
990005622416,1026,300,5382,0.63,0
990095464619,1027,346,6001,0.68,0
990049987817,1393,671,6489,0.68,0
990008070830,1358,493,940,0.57,0
990056643021,948,699,2002,0.8,0
990005190620,504,752,3689,0.77,0
990042000767,1105,416,5115,0.68,0
990076824918,1657,1072,9267,0.44,1
990030148605,965,801,5058,0.81,0
990048531735,553,530,2993,0.88,0
990035741847,219,364,3925,0.72,0
990083225821,2218,1011,8404,0.37,1
990016935886,963,508,5331,0.75,0
990037502067,390,411,3864,0.65,0
990020117474,1183,543,5900,0.74,0
990055095985,1956,839,6656,0.42,1
990075017781,833,826,3378,0.59,0
990030502122,1524,549,6031,0.55,0
990096355264,1507,1031,8684,0.41,1
990042188799,822,220,3327,0.75,0
990066900498,1024,254,5557,0.53,0
990099864502,1076,185,2885,0.81,0
990047583421,399,806,3285,0.65,0
990024113787,761,487,6208,0.65,0
990078500486,1151,310,6401,0.71,0
990053089065,1087,484,7139,0.6,0
990021647355,1015,812,4241,0.74,0
990011552383,1146,693,2339,0.65,0
990003640249,469,704,1043,0.73,0
990097365653,972,711,3118,0.65,0
990004368079,162,176,5058,0.61,0
990067586065,1415,1281,9129,0.33,1
990058135443,608,396,3041,0.73,0
990080706844,1542,437,3313,0.81,0
990001225232,520,329,2571,0.63,0
990076214197,795,170,6956,0.63,0
990037882873,1171,296,1580,0.79,0
990041331364,1023,834,5586,0.6,0
990085795535,979,373,4893,0.79,0
990005501409,404,325,5465,0.85,0
990021385612,1128,494,5217,0.73,0
990091444844,1140,740,5134,0.82,0
990034795630,615,414,2676,0.62,0
990011608294,928,438,2918,0.87,0
990087276693,352,527,5373,0.74,0
990020273867,619,321,8126,0.75,0
990078490294,2441,1373,4981,0.37,1
990006789628,2075,590,6861,0.57,0
990081784387,686,444,7066,0.81,0
990044519117,1174,496,2472,0.64,0
990027126730,2254,1404,6756,0.29,1
990088972794,654,269,3090,0.76,0
990049677429,795,534,3225,0.75,0
990040710362,1275,305,3390,0.82,0
990063683076,649,576,3579,0.87,0
990004480385,1881,996,9450,0.4,1
990001778061,1080,263,5549,0.89,1
990023640834,629,493,9059,0.81,0
990028460869,301,512,3091,0.71,0
990068839731,893,297,6116,0.83,0
990089507655,861,735,4514,0.83,0
990037777577,505,407,4841,0.73,0
990077183045,1563,1325,7671,0.35,1
990023129945,1621,785,1069,0.63,0
990002371639,752,536,6257,0.68,0
990046204653,831,336,4312,0.59,0
990069069324,489,833,3918,0.65,0
990084486603,1171,406,525,0.69,0
990029798579,811,331,4320,0.7,1
990080195415,1209,391,3806,0.85,0
990010070072,1068,576,5720,0.78,0
990023716770,607,561,2904,0.71,0
990093798755,1263,617,4136,0.77,0
990010533988,1351,1073,10596,0.4,1
990010311483,658,623,6348,0.85,0
990032978228,1924,668,5366,0.82,0
990098816905,607,414,6258,0.74,0
990009874375,1080,316,3293,0.89,0
990095327364,1014,183,1767,0.58,0
990049088511,709,422,1802,0.54,0
990068063195,1972,1285,10473,0.26,1
990029325118,392,926,5502,0.57,0
990012060523,1121,517,4432,0.75,0
990006449349,1180,546,5271,0.51,0
990024222592,981,647,3379,0.51,0
990095550629,362,776,579,0.71,0
990052066194,619,917,4248,0.71,0
990068114049,398,344,4538,0.89,0
990065238544,1063,722,5135,0.59,0
990022073562,635,599,7451,0.71,0
990010923426,335,632,4462,0.79,0
990098949298,506,1014,4722,0.73,0
990051150269,1347,596,4391,0.81,0
990017365763,921,530,1681,0.64,0
990036749792,735,374,6215,0.78,0
990016132146,501,382,5233,0.6,0
990098010904,1113,587,5401,0.82,0
990031103511,386,237,3680,0.85,0
990055064602,1016,410,6289,0.81,0
990027008835,1156,759,3538,0.7,0
990081537156,791,106,4859,0.76,0
990058044289,808,433,3918,0.65,0
990044189599,2206,1289,7927,0.48,1
990057267376,1219,762,5053,0.89,0
990018595037,759,598,2603,0.81,0
990096375754,1487,206,3858,0.83,1
990073202600,1210,281,5230,0.72,0
990085651924,1553,948,7794,0.3,1
990004574448,221,872,4260,0.69,0
990055996028,2279,1041,6340,0.32,1
990093201593,1323,847,4225,0.65,0
990080758243,2020,1044,6733,0.37,1
990006477391,398,289,4831,0.82,0
990015708766,241,458,3569,0.58,0
990054642562,2262,909,9552,0.39,1
990068552828,757,548,6198,0.55,0
990056592173,927,425,4791,0.88,1
990046906087,1038,534,1917,0.57,0
990058189048,540,453,788,0.7,0
990054721467,297,260,3923,0.66,0
990042928754,1977,991,8227,0.36,1
990052378907,646,569,5603,0.69,0
990085000308,1564,956,9905,0.38,1
990007751282,680,491,4464,0.86,0
990071003798,1215,323,5551,0.71,0
990062900156,999,263,3866,0.81,0
990092931208,353,544,7656,0.7,0
990048723163,840,502,6319,0.55,0
990095945274,999,496,4828,0.67,0
990057665146,1285,547,6364,0.5,0
990055565457,1610,1273,9378,0.33,1
990094797699,506,450,1989,0.73,0
990013319400,528,568,4828,0.72,0
990048787845,1082,352,4172,0.55,0
990059368045,485,643,4395,0.51,0
990023158895,864,415,5769,0.53,0
990055997761,580,870,7298,0.58,0
990092067128,790,476,2984,0.72,0
990024644203,1752,352,5443,0.85,0
990036616033,725,725,6073,0.59,0
990014269856,759,389,5471,0.78,0
990066219996,798,319,6206,0.78,0
990079936631,816,383,4243,0.6,0
990097075286,341,194,3230,0.78,0
990078733883,225,604,2162,0.72,0
990010550646,955,869,5819,0.82,0
990032935911,943,537,1866,0.74,0
990008861295,543,171,4801,0.67,0
990063445130,834,391,2738,0.68,0
990082465222,348,650,4418,0.69,0
990002285602,927,353,5049,0.65,0
990092718899,1701,549,5453,0.87,0
990028566113,1127,631,3888,0.68,0
990048901481,295,788,3874,0.74,0
990086831719,831,615,5880,0.73,0
990007199638,202,148,3635,0.83,0
990049970565,1217,1017,2072,0.68,1
990095050558,787,485,4281,0.56,0
990040390670,1281,138,4592,0.75,0
990087502837,344,667,3352,0.77,0
990086561792,1888,1326,8366,0.21,1
990072083568,376,266,3929,0.74,0
990030199442,1012,387,4922,0.89,0
990019361237,627,249,6635,0.53,0
990030965937,1779,322,5664,0.72,0
990088931574,1594,654,5106,0.76,0
990055980780,657,900,4242,0.77,0
990078834636,1085,634,4032,0.76,0
990040340144,777,407,5341,0.54,0
990021106706,654,130,3038,0.8,0
990007455763,757,235,6843,0.63,0
990013569055,902,271,3035,0.59,0
990010300036,909,577,3458,0.71,0
990012847685,1001,207,1705,0.89,0
990040282533,1847,862,6202,0.49,1
990059462172,998,236,5402,0.64,0
990014793395,585,279,5243,0.71,0
990021322977,321,242,3820,0.89,0
990056889187,422,779,1966,0.72,0
990009576599,923,612,7228,0.53,1
990092173612,1292,678,5783,0.8,0
990063000723,1142,332,1097,0.61,0
990050496053,559,643,5554,0.78,0
990020830775,920,105,6127,0.66,0
990042926492,1504,862,6885,0.46,1
990052671622,1201,269,3381,0.61,0
990085669277,1221,625,6455,0.77,0
990089313304,604,776,4191,0.79,0
990046639188,687,490,4054,0.6,0
990012811571,2321,1211,10463,0.43,1
990004996949,1007,479,3697,0.68,0
990003871991,799,288,4284,0.69,1
990001602109,1112,499,6302,0.53,0
990024606678,717,610,4821,0.65,0
990086604599,1032,589,2560,0.83,0
990010611850,1155,844,5137,0.76,0
990003087846,699,688,3788,0.58,0
990028881288,373,673,9459,0.56,0
990030107817,1024,389,4259,0.5,0
990095892842,795,372,1699,0.54,0
990054841046,709,205,6180,0.87,1
990027960101,712,576,5418,0.88,0
990012471660,692,571,1035,0.68,0
990076582203,573,320,2994,0.63,0
990071281155,678,286,3591,0.59,0
990083206501,1807,1110,9540,0.32,1
990035660708,1186,489,4183,0.63,0
990090264023,932,579,7059,0.9,0
990077115313,656,472,5487,0.78,0
990044359146,805,417,5177,0.72,0
990066015651,494,193,3282,0.55,0
990031022735,940,447,6913,0.55,0
990061719377,312,413,3003,0.55,0
990091880566,536,434,6261,0.69,0
990031270230,1261,1160,10906,0.4,1
990053482509,840,667,4472,0.86,0
990057116634,622,350,5390,0.62,0
990094226567,783,253,4895,0.56,0
990048049097,828,581,5820,0.59,0
990043564776,597,711,1578,0.63,0
990072759803,729,433,5017,0.63,0
990004637331,1044,625,3627,0.5,0
990033623711,1943,1212,7908,0.34,1
990043431027,656,397,7097,0.58,0
990081537966,1034,662,4897,0.65,0
990096900760,856,110,5580,0.87,0
990000987270,758,312,6579,0.87,0
990024558338,114,1023,1855,0.7,0
990009934770,120,702,4173,0.57,0
990052840706,222,395,3579,0.9,0
990037012299,575,190,4939,0.59,0
990023579430,861,540,7033,0.63,0
990011504924,1135,347,5493,0.56,0
990002972334,1593,237,5925,0.69,0
990050127903,960,523,3342,0.79,0
990099299242,814,289,3673,0.79,0
990061817446,1519,585,4689,0.69,0
990011764573,1043,454,4238,0.76,0
990087786700,246,365,5819,0.73,0
990029284805,859,714,3634,0.69,0
990051310762,126,687,2467,0.81,0
990070505704,1260,558,4676,0.68,0
990036094516,774,962,1134,0.56,0
990094998414,233,635,3480,0.8,0
990067041144,394,414,6541,0.59,0
990075041755,635,320,1165,0.71,0
990036468811,123,504,5879,0.64,0
990015966752,492,497,4472,0.57,0
990005386943,1185,208,6477,0.86,0
990065314429,1117,525,5353,0.65,0
990010692785,1247,872,6339,0.59,0
990019633719,2203,987,9838,0.38,1
990078712720,814,430,4469,0.82,0
990030745485,819,488,3777,0.68,0
990060597830,1580,1295,8354,0.43,1
990097388575,738,698,1453,0.57,0
990067496676,664,582,3099,0.78,0
990073479323,936,506,2987,0.78,0
990034490774,1073,648,7190,0.72,0
990032832225,1092,659,2529,0.69,0
990072640984,1766,357,5023,0.73,0
990044084349,693,333,6496,0.55,0
990081766456,331,208,4819,0.59,0
990006902642,1023,352,3109,0.86,0
990087193171,289,982,5061,0.52,0
990036543357,331,619,5996,0.89,0
990047987214,1163,431,1613,0.81,0
990056809488,142,324,3145,0.75,0
990008148504,992,592,6148,0.56,1
990048871298,1193,743,4861,0.86,0
990065371718,676,424,5030,0.8,0
990058361214,1690,451,5405,0.54,0
990068638542,1375,348,3928,0.67,0
990060503184,1253,581,2402,0.71,1
990050386983,623,262,4672,0.69,0
990097234816,920,366,4808,0.59,0
990028500385,755,436,3816,0.69,0
990095516587,903,318,3109,0.76,0
990001585406,618,850,6196,0.67,0
990089078776,546,412,2846,0.77,0
990004477796,642,293,5150,0.52,0
990033402573,575,748,3460,0.68,0
990053205908,372,668,7185,0.83,0
990067181807,1204,467,5765,0.64,0
990016869857,1694,179,4882,0.58,0
990078407875,1069,554,6040,0.66,0
990069372037,868,253,4457,0.54,0
990051892812,459,659,8251,0.71,0
990036603845,280,256,3700,0.63,0
990062356469,617,542,5936,0.86,0
990042546433,454,413,6189,0.74,0
990039550216,650,829,3904,0.68,0
990047580941,744,170,7550,0.85,0
990095933074,1811,1205,9523,0.48,1
990068746906,477,189,2360,0.53,0
990000730846,534,364,5087,0.52,0
990003394358,489,436,5173,0.72,0
990039782373,705,516,4888,0.84,0
990088481232,450,706,4945,0.72,0
990096189398,1189,549,4614,0.75,1
990007464328,675,149,6132,0.6,0
990006124224,760,323,2050,0.73,0
990008810282,799,244,4558,0.69,0
990015745212,1703,599,3927,0.82,0
990054321382,155,384,8001,0.51,0
990087882895,671,505,4746,0.64,0
990046860341,623,603,6562,0.8,0
990098976778,848,631,2622,0.66,0
990021489404,1955,619,3648,0.51,0
990032934817,703,363,4648,0.57,0
990091225833,522,176,3086,0.64,0
990083526701,265,885,4519,0.57,0
990050684328,1105,848,1169,0.72,0
990098998511,890,551,4305,0.67,0
990062701557,1190,580,4005,0.66,0
990024601200,346,350,2926,0.84,0
990093175117,748,158,5827,0.75,0
990074759742,2137,1300,9318,0.52,1
990037855891,306,317,4107,0.57,0
990050765104,1171,535,4035,0.58,0
990043382198,550,420,4235,0.63,0
990045380018,943,1122,8784,0.36,1
990033652112,671,870,4579,0.83,0
990075900400,1777,1179,6825,0.43,1
990086935947,881,544,2488,0.8,0
990099915853,701,323,2852,0.7,0
990073122503,596,245,3677,0.65,0
990079811345,1661,600,6129,0.75,0
990012017980,993,187,5904,0.58,0
990095451048,532,294,3113,0.64,0
990035239246,357,379,3938,0.51,0
990018239033,572,783,3826,0.85,0
990027214227,1257,194,6498,0.67,0
990080911195,1258,514,4243,0.76,0
990043219298,953,1129,3069,0.76,0
990046031132,1117,310,5560,0.52,1
990051002159,1022,371,1353,0.62,0
990035217845,1611,1357,9304,0.33,1
990048735773,508,420,2476,0.88,0
990022639492,1786,1187,9942,0.42,1
990019187821,967,537,2928,0.8,0
990017085721,723,617,6437,0.82,0
990081500161,1202,519,4902,0.51,0
990096810344,1596,1050,8169,0.32,1
990059159484,319,370,2763,0.83,0
990094210181,2191,1318,8916,0.38,1
990002887217,1702,896,8944,0.34,1
990095348333,967,293,4871,0.72,0
990026034683,1276,403,4248,0.86,0
990004797073,879,474,3688,0.65,0
990033372479,506,857,5087,0.74,0
990076102641,652,564,2412,0.74,0
990052435254,1141,111,3319,0.86,0
990041789425,181,502,4362,0.57,0
990017298069,563,581,7148,0.82,0
990046978292,853,518,4660,0.8,0
990016013038,231,316,3895,0.74,0
990059938404,742,419,3270,0.77,0
990037671454,1278,608,3105,0.57,0
990015387460,167,352,6182,0.52,0
990024963625,839,488,5446,0.72,0
990079938799,1263,538,1804,0.71,1
990024410254,634,942,3620,0.82,0
990024898273,939,290,3125,0.55,0
990082539406,870,812,4101,0.54,0
990067178680,320,651,6040,0.75,0
990099888756,820,507,4658,0.72,0
990055137557,646,367,5831,0.86,0
990041144263,1968,915,7250,0.47,1
990001874209,1856,884,10577,0.38,1
990060182937,659,541,4187,0.64,0
990055871103,309,372,2918,0.71,0
990013757233,859,612,5457,0.52,0
990011998706,1923,848,1330,0.54,0
990051821445,1975,776,7239,0.39,1
990006672890,274,546,4178,0.78,0
990003543006,352,699,3678,0.8,0
990040921583,1557,594,6902,0.8,0
990060652173,560,973,1143,0.77,0
990031685170,851,422,2920,0.72,0
990003818561,297,343,3732,0.7,0
990088581378,947,515,2548,0.88,0
990083446503,1462,1110,8201,0.41,1
990021768158,943,402,6058,0.67,0
990053940801,566,217,3202,0.89,0
990042926851,1788,1299,10334,0.4,1
990025789351,1475,437,2216,0.66,0
990002363791,228,512,4527,0.64,0
990025768271,779,354,3514,0.85,0
990032489421,526,246,1846,0.81,0
990018949267,1053,429,3562,0.76,0
990096793874,643,621,2293,0.54,0
990043344104,703,690,4290,0.67,1
990095672555,656,125,1945,0.65,0
990029368849,680,571,5270,0.69,0
990084812839,377,240,3542,0.6,0
990057927776,534,686,2905,0.55,0
990069619791,577,505,2643,0.78,0
990040703140,1078,279,6083,0.65,1
990075722082,244,388,4289,0.89,0
990066507480,430,308,3309,0.79,0
990060597941,1524,841,5956,0.58,0
990025502802,640,661,6266,0.88,0
990071487930,258,664,4827,0.79,0
990044844504,1961,1123,6694,0.44,1
990020783523,1075,514,6527,0.7,0
990037971736,1213,1014,3715,0.73,0
990087784496,1000,466,5983,0.65,0
990000670384,971,555,5517,0.69,0
990052430659,691,569,1987,0.86,0
990009130379,1279,352,3595,0.68,1
990054524226,231,496,3877,0.57,0
990073262378,1651,1147,9719,0.4,1
990099152348,956,814,6362,0.62,0
990017732050,200,932,2830,0.53,0
990021773777,1815,1159,8932,0.35,1
990084592260,483,467,6344,0.72,0
990014213487,374,539,7148,0.81,0
990053840820,369,432,3608,0.7,0
990019761289,808,374,4643,0.6,0
990063713672,414,499,7352,0.82,0
990065145189,1343,601,3452,0.88,0
990036588061,460,395,3957,0.51,0
990054322188,711,436,5011,0.6,0
990031620094,511,356,3300,0.75,0
990016746214,1592,427,988,0.56,1
990032648961,835,540,4267,0.68,0
990060276731,944,209,5237,0.86,0
990046422727,1015,121,3542,0.72,0
990097388867,1171,468,2922,0.62,0
990034663680,1128,397,3983,0.62,0
990079109488,546,676,6538,0.6,0
990090454271,1156,287,4819,0.66,0
990078097568,757,457,1657,0.65,0
990007778434,1320,927,9221,0.34,1
990073667341,1234,283,2389,0.55,0
990046780560,1172,394,3909,0.56,0
990041732907,304,437,2605,0.65,0
990088624439,1095,704,2634,0.76,0
990057346658,1384,1341,6771,0.38,1
990079921883,578,187,5033,0.57,0
990024876479,842,629,3007,0.65,0
990080358053,501,338,3326,0.57,0
990061073688,794,467,1241,0.65,0
990048048465,1105,877,4661,0.59,0
990049264403,327,494,4276,0.79,0
990087522271,685,293,2666,0.81,0
990041045699,853,741,1516,0.77,0
990081222060,600,587,5096,0.8,0
990007716836,463,574,3860,0.54,0
990068610646,235,444,3922,0.81,0
990099145201,248,370,2114,0.75,0
990036935632,635,376,8322,0.7,0
990056414275,411,441,4393,0.55,0
990085509020,1111,107,5633,0.7,0
