A-Party Number,Total Calls,Unique B-Parties,Average Call Duration,Call Success Rate,Spam
990097888339,1202,363,7278,0.92,0
990098971352,1018,429,7756,0.84,0
990012507690,1060,358,6560,0.78,0
990003249072,869,595,7463,0.8,0
990064711732,1052,751,6913,0.89,0
990012394222,948,807,2100,0.46,1
990016349762,355,438,7299,0.8,0
990049658324,1364,732,7335,0.98,0
990085443771,1382,510,2233,0.54,1
990005521832,767,683,8213,0.78,0
990078460119,846,582,6250,0.82,0
990007624786,807,558,7535,0.85,0
990040702577,967,766,7260,0.88,0
990018389976,698,525,7847,0.82,0
990026893769,1282,978,2893,0.39,1
990017341634,630,517,7075,0.74,0
990074627157,816,775,8720,0.83,0
990045363742,1323,823,4115,0.37,1
990027671433,1090,477,7586,0.72,0
990016679596,641,627,7379,0.8,0
990069100141,929,728,6486,0.85,0
990013851000,787,722,7107,0.91,0
990009403725,1136,552,5723,0.84,0
990069355277,1239,814,7108,0.85,0
990010639897,525,681,4491,0.82,0
990015572666,750,771,6735,0.77,0
990078003110,1010,540,7343,0.77,0
990085135110,875,605,5542,0.87,0
990012373643,1130,562,7622,0.73,0
990056856292,1116,993,6616,0.76,0
990041160757,102,654,6908,0.8,0
990058284049,529,419,6970,0.84,0
990040321301,1095,624,5944,0.89,0
990021214990,1008,655,6866,0.79,0
990069805611,635,1022,8146,0.82,0
990055888433,830,670,7154,0.8,0
990080248094,1028,691,6139,0.73,0
990066898818,1076,811,4141,0.4,1
990006698789,752,772,7178,0.8,0
990008129116,639,748,6176,0.85,0
990007813746,1665,696,4772,0.52,1
990076898060,1276,705,6094,0.69,0
990091899384,1198,558,5941,0.83,0
990024236835,772,576,7681,0.84,0
990053732258,435,841,7032,0.82,0
990091807006,1373,439,8790,0.77,0
990088035794,885,487,5192,0.92,0
990006438814,824,708,6827,0.75,0
990093569214,472,742,7566,0.82,0
990024776998,544,430,7207,0.83,0
990091468265,735,519,5531,0.91,0
990060238769,377,441,7193,0.78,0
990057864635,847,548,7344,0.78,0
990064943928,1255,744,5950,0.69,0
990042678735,829,732,6025,0.72,0
990008525484,989,767,7352,0.79,0
990035214943,615,616,7222,0.78,0
990099838560,994,685,6387,0.75,0
990012581523,593,551,8155,0.76,0
990087508855,685,802,6566,0.79,0
990092631646,865,702,6714,0.71,0
990050289792,675,778,5897,0.77,0
990007194367,790,572,6056,0.87,0
990016629127,909,420,8764,0.89,0
990053375385,1233,596,4976,0.72,0
990093005624,551,384,6762,0.85,0
990014282343,813,755,7188,0.78,0
990014880476,963,472,7093,0.88,0
990014714409,541,736,7799,0.79,0
990035463623,644,516,8129,0.9,0
990030315723,880,757,5984,0.81,0
990012189715,672,564,5769,0.8,0
990046998349,466,594,7340,0.78,0
990009741473,823,450,7456,0.93,0
990040822656,885,256,7471,0.91,0
990002495281,1269,480,6696,0.84,0
990007230836,963,800,6137,0.88,0
990077822120,575,747,6827,0.78,0
990080870935,1069,986,5571,0.75,0
990076988129,837,718,6255,0.85,0
990089714426,798,876,5954,0.82,0
990077472215,858,1047,8618,0.89,0
990031035484,922,442,6443,0.8,0
990065827089,748,684,6829,0.71,0
990019194241,1022,634,7144,0.93,0
990059188705,516,770,8175,0.8,0
990074346880,921,582,7212,0.93,0
990024690626,718,381,6608,0.86,0
990041905015,998,720,7180,0.78,0
990069090503,948,379,5843,0.81,0
990076033045,562,603,6763,0.72,0
990032162363,661,539,7147,0.78,0
990015069063,897,567,7827,0.78,0
990062053606,837,819,2615,0.43,1
990040865632,671,488,8823,0.76,0
990062757312,614,808,6822,0.92,0
990049954717,851,842,6644,0.8,0
990079895460,501,824,6559,0.82,0
990053714407,658,860,7568,0.77,0
990019367904,984,632,6862,0.78,0
990025403160,884,436,7147,0.75,0
990005802329,808,762,6132,0.83,0
990021451673,568,542,6851,0.84,0
990017277437,441,582,5153,0.74,0
990050950643,722,301,7788,0.82,0
990083188833,430,603,5838,0.87,0
990060796740,583,686,7220,0.74,0
990008714707,849,516,6886,0.86,0
990026230699,658,751,7631,0.81,0
990062756521,661,587,7558,0.81,0
990045340519,711,673,6075,0.77,0
990052152069,398,677,5117,0.92,0
990084923858,1128,489,7461,0.81,0
990013836127,810,583,7732,0.78,0
990017537619,822,842,7402,0.85,0
990044393839,412,725,6907,0.8,0
990056824088,1275,535,7127,0.83,0
990083499994,714,966,7904,0.79,0
990039630732,382,559,6936,0.88,0
990070823043,840,825,7657,0.74,0
990054186089,802,841,5493,0.8,0
990054457553,767,579,6201,0.9,0
990014670241,1271,402,7733,0.77,0
990047380945,1009,460,8077,0.72,0
990091406391,677,772,6912,0.82,0
990090860592,936,484,7494,0.84,0
990013143915,1015,623,5474,0.82,0
990083567860,564,573,6794,1.0,0
990011440336,1080,339,7720,0.98,0
990091946884,771,696,5611,0.87,0
990080213594,1611,841,4687,0.5,1
990005721867,783,517,7051,0.94,0
990031685502,541,444,6243,0.87,0
990007187350,944,691,7483,0.81,0
990095771359,366,594,4735,0.71,0
990016797751,839,520,7524,0.83,0
990063824629,1588,605,2003,0.54,1
990098712586,580,776,6686,0.67,0
990006590712,413,709,7925,0.88,0
990093084030,714,695,8122,0.82,0
990093947183,1816,743,2222,0.5,1
990060121882,953,838,6284,0.73,0
990023788023,851,812,7466,0.89,0
990049880227,683,637,8004,0.67,0
990097732796,766,614,6266,0.79,0
990091616233,1039,472,1873,0.39,1
990098373037,1058,670,7395,0.75,0
990001990345,1131,580,7452,0.94,0
990096563673,766,733,7865,0.7,0
990092958238,1131,603,6249,0.9,0
990078212575,790,538,8973,0.71,0
990024383130,1051,739,7695,0.88,0
990057164929,1163,582,6201,0.78,0
990000145278,801,197,5607,0.85,0
990041888018,1096,648,6664,0.79,0
990092476121,747,640,7128,0.8,0
990047540866,1732,752,1513,0.46,1
990062450069,906,617,6454,0.88,0
990000297110,558,586,6453,0.87,0
990069663341,479,236,5728,0.73,0
990012020365,786,728,8122,0.75,0
990071542477,655,521,5813,0.87,0
990070195761,642,531,5139,0.73,0
990020094296,1415,968,6747,0.69,0
990059944413,716,496,6631,0.81,0
990043677983,1194,623,6215,0.75,0
990052354871,1275,728,3134,0.4,1
990074802971,1617,1019,3185,0.5,1
990028850010,1014,556,2598,0.54,1
990026611259,514,550,6322,0.87,0
990009194337,1011,926,5462,0.86,0
990002153809,1363,940,2813,0.37,1
990048171749,885,605,7232,0.77,0
990038120088,588,719,7490,0.74,0
990041543872,1149,703,8044,0.85,0
990030506039,892,869,8029,0.87,0
990023994522,1038,446,8120,0.87,0
990027456574,1004,741,6740,0.82,0
990093502982,495,779,6098,0.84,0
990093501590,569,572,5647,0.76,0
990098680038,483,610,6720,0.86,0
990010619766,1186,565,7768,0.74,0
990009293593,667,694,7109,0.83,0
990035514113,895,647,6827,0.78,0
990051531002,714,411,7137,0.81,0
990068775733,1102,972,1873,0.37,1
990098695127,544,738,6942,0.78,0
990026792157,1151,757,6734,0.7,0
990093367755,991,603,6561,0.75,0
990038977836,429,559,7705,0.76,0
990082633316,609,590,8525,0.85,0
990052146231,478,543,4940,0.82,0
990082490752,841,479,7222,0.67,0
990029177296,826,617,6458,0.79,0
990002557956,1076,316,8277,0.84,0
990068127667,648,670,7083,0.77,0
990078183306,1313,623,6457,0.77,0
990000747840,1312,940,4129,0.55,1
990096181923,913,628,7369,0.79,0
990088921978,866,765,7435,0.8,0
990053427854,1357,569,7345,0.85,0
990035230819,778,557,5423,0.92,0
990050016226,730,334,8977,0.78,0
990011228704,1014,519,8789,0.69,0
990030321899,636,565,6800,0.89,0
990083880751,738,850,6432,0.75,0
990051820576,561,423,7480,0.74,0
990067369697,984,757,6911,0.82,0
990008556228,657,514,6589,0.76,0
990013697706,743,585,6681,0.68,0
990054781503,1274,501,2947,0.39,1
990055443800,960,383,5617,0.81,0
990094665694,1109,798,6083,0.86,0
990002862938,851,727,6703,0.77,0
990083131688,871,661,6562,0.85,0
990063692883,309,740,7375,0.91,0
990089159692,761,602,7298,0.88,0
990067425526,419,810,7550,0.86,0
990000458192,1036,237,6002,0.72,0
990099941796,1006,633,9474,0.77,0
990095969351,1064,366,7296,0.69,0
990026099323,595,752,7579,0.77,0
990003676947,723,434,7261,0.94,0
990057384611,800,532,8053,0.79,0
990031782166,620,665,9081,0.84,0
990027887950,848,603,7522,0.78,0
990081771150,703,923,7052,0.78,0
990020360824,839,499,7574,0.84,0
990080616044,463,460,7830,0.97,0
990017507439,1019,602,6274,0.81,0
990029135835,977,739,6070,0.76,0
990082204444,1366,611,3253,0.49,1
990001147198,906,564,6410,0.83,0
990044333696,1151,795,6712,0.82,0
990090017245,1030,852,9272,0.73,0
990026881608,1022,505,9046,0.76,0
990053383735,1360,666,3831,0.4,1
990042689712,846,587,6608,0.83,0
990043523379,944,693,8014,0.76,0
990078014742,930,694,7470,0.91,0
990082181880,718,716,7733,0.74,0
990050224079,734,714,6262,0.76,0
990002009770,822,397,6461,0.78,0
990022293365,770,570,7341,0.83,0
990012972812,859,543,7689,0.77,0
990057090728,970,762,7047,0.74,0
990009646114,763,809,8167,0.77,0
990080518846,669,746,7001,0.87,0
990030287563,672,650,4781,0.89,0
990019784198,1008,815,7107,0.78,0
990082763864,975,890,6373,0.77,0
990084055546,1562,896,2850,0.39,1
990044741901,944,711,6632,0.79,0
990080752987,839,752,5439,0.91,0
990098276971,863,600,6839,0.86,0
990026325781,476,591,6753,0.72,0
990021292904,597,841,5964,0.61,0
990094135211,619,611,6066,0.84,0
990069843155,1055,730,7101,0.72,0
990086225052,763,548,6453,0.84,0
990085346498,863,658,1583,0.44,1
990022577375,876,508,8030,0.79,0
990017857897,812,548,8500,0.65,0
990096417038,1068,839,4117,0.54,1
990079913111,990,698,6985,0.76,0
990078814839,780,576,8665,0.76,0
990007776535,864,849,4350,0.4,1
990025804956,794,666,5455,0.78,0
990045220195,435,794,8258,0.82,0
990035122288,1088,458,7203,0.8,0
990062045312,710,673,5891,0.8,0
990082665231,845,492,7526,0.84,0
990087090373,524,748,7651,0.77,0
990040824332,1089,665,7428,0.88,0
990026729883,877,504,4668,0.76,0
990051921519,303,667,7612,0.79,0
990010165901,221,723,5555,0.73,0
990044976303,435,631,8002,0.74,0
990076304391,894,808,8296,0.84,0
990041696708,1105,619,7305,0.83,0
990020984862,1256,346,7278,0.75,0
990096811524,719,560,7236,0.92,0
990044106901,887,418,5459,0.82,0
990059802542,873,1034,7490,0.78,0
990044120508,1016,587,7032,0.86,0
990062092504,660,716,6285,0.72,0
990009971631,873,582,6066,0.84,0
990087196783,506,427,7783,0.9,0
990081670934,570,812,6966,0.76,0
990051443687,944,737,7188,0.71,0
990077614446,1317,820,4966,0.28,1
990096312292,1033,696,6938,0.8,0
990097013652,804,810,3349,0.47,1
990082585557,679,674,7869,0.92,0
990013435300,848,654,8275,0.79,0
990050113789,1106,656,7639,0.74,0
990033340334,737,368,4739,0.85,0
990045094792,934,723,7132,0.78,0
990016071196,1283,806,6458,0.74,0
990037992240,820,484,7964,0.77,0
990098221550,731,463,6625,0.82,0
990057943305,859,664,7615,0.77,0
990074861978,1157,728,1732,0.47,1
990087505497,914,560,6813,0.82,0
990046866413,904,745,6661,0.75,0
990049375365,631,530,7729,0.74,0
990062166010,704,529,6853,0.86,0
990011396229,955,494,6572,0.74,0
990010926437,817,450,7542,0.77,0
990096070525,793,578,7901,0.73,0
990070260619,991,865,5220,0.8,0
990095015752,1277,512,7441,0.77,0
990005732352,1007,674,5959,0.9,0
990017282349,1368,857,4493,0.43,1
990066436818,524,958,6804,0.77,0
990093751137,717,363,7360,0.88,0
990069494071,279,510,5691,0.73,0
990070113822,530,501,8872,0.98,0
990034941179,979,651,8066,0.88,0
990014980897,843,765,6273,0.8,0
990037995452,1151,395,8129,0.71,0
990055692509,782,461,7326,0.77,0
990083703000,1025,605,7165,0.75,0
990012224513,1508,895,3023,0.44,1
990023661463,982,764,7589,0.82,0
990024629733,963,821,5836,0.89,0
990019163542,875,730,3972,0.47,1
990041941812,592,721,8940,0.78,0
990063043377,723,619,6848,0.8,0
990056105167,700,659,6787,0.75,0
990063934469,836,704,6971,0.83,0
990059379035,1091,621,6821,0.79,0
990062023228,413,589,4034,0.78,0
990003370511,420,371,6093,0.83,0
990088851373,623,733,6001,0.92,0
990008102086,710,765,7382,0.77,0
990010485735,1647,984,3110,0.3,1
990053286604,726,679,5662,0.78,0
990001639590,846,796,6837,0.85,0
990062048763,736,512,6073,0.89,0
990042861762,604,876,7515,0.76,0
990019009172,621,873,9081,0.83,0
990022829524,907,410,7433,0.69,0
990045117313,734,727,5893,0.63,0
990060132158,1035,692,3632,0.41,1
990035270954,596,749,8086,0.76,0
990097864762,834,371,7565,0.95,0
990021553436,1581,899,4057,0.39,1
990079285761,1207,584,5056,0.77,0
990030499740,711,731,5616,0.64,0
990022042987,854,783,8058,0.82,0
990011413909,785,742,7213,0.78,0
990087667095,909,741,7511,0.86,0
990068148835,881,893,4639,0.42,1
990074426945,1060,387,8314,0.79,0
990084067142,1115,581,6786,0.88,0
990012509499,1012,618,5475,0.81,0
990097603307,755,713,5765,0.86,0
990018544580,689,578,5418,0.85,0
990005359918,529,627,7361,0.84,0
990029384620,759,712,8978,0.79,0
990077616169,252,635,5373,0.77,0
990057885718,813,623,6224,0.89,0
990095526150,1358,595,957,0.47,1
990035269617,725,423,6978,0.77,0
990032838305,668,744,8032,0.77,0
990093820856,905,393,6796,0.86,0
990051942427,522,814,6456,0.8,0
990010909753,840,413,6861,0.86,0
990044596180,941,480,5863,0.77,0
990098130588,827,893,4762,0.7,0
990050740860,827,688,7188,0.7,0
990067460202,1045,636,7422,0.69,0
990042871924,853,668,7759,0.78,0
990036431340,740,241,7145,0.72,0
990019391941,973,401,6314,0.8,0
990079137651,821,758,6536,0.86,0
990051741349,995,634,7036,0.8,0
990077873254,1022,755,7256,0.8,0
990042504030,1001,505,4303,0.83,0
990007787171,417,741,7268,0.84,0
990068161865,993,617,8553,0.84,0
990027120873,1604,798,2552,0.4,1
990040656109,1028,461,6555,0.84,0
990050646427,606,650,7457,0.79,0
990068104803,1173,772,6941,0.73,0
990016855905,970,381,7410,0.86,0
990007495902,548,741,6259,0.8,0
990037012267,660,377,6508,0.78,0
990088141872,1019,861,9520,0.69,0
990056678649,847,664,7309,0.88,0
990015593504,977,648,8221,0.78,0
990074148952,552,807,7662,0.88,0
990086086725,1102,469,6029,0.89,0
990008560378,707,564,5094,0.81,0
990097658828,550,761,6816,0.78,0
990090185125,848,434,7040,0.68,0
990040280766,481,492,6291,0.82,0
990081810650,421,406,6773,0.84,0
990014766852,791,784,2184,0.41,1
990036517924,1230,811,3661,0.47,1
990011684354,590,724,6321,0.66,0
990068471030,523,490,7378,0.85,0
990083677407,502,496,6424,0.8,0
990034620214,1052,616,6667,0.72,0
990074609011,397,575,6392,0.82,0
990002437284,788,453,7282,0.84,0
990054162875,1364,852,7390,0.77,0
990082961990,1160,790,2931,0.37,1
990079605239,839,560,5303,0.66,0
990010713131,596,826,8526,0.85,0
990052332419,415,533,7244,0.83,0
990060558792,466,535,7673,0.72,0
990002211432,705,238,6549,0.77,0
990047303286,686,708,8008,0.9,0
990063153360,915,654,6411,0.82,0
990044368839,643,589,5583,0.89,0
990009720973,768,709,6286,0.79,0
990073393743,1176,561,6879,0.84,0
990040062749,1042,669,7579,0.78,0
990015367604,1272,715,2619,0.35,1
990066792622,670,627,7390,0.87,0
990026639147,1328,598,7563,0.76,0
990063385306,864,480,6492,0.79,0
990007336051,1183,526,3282,0.45,1
990077297632,876,553,7615,0.75,0
990057330758,901,319,5521,0.82,0
990046027519,1041,516,8494,0.87,0
990008036538,1337,533,5287,0.8,0
990015363754,952,888,2052,0.32,1
990095625446,923,770,6882,0.86,0
990042721139,748,680,7679,0.86,0
990009847461,1210,605,3430,0.57,1
990034291012,903,469,8023,0.9,0
990037064503,1038,425,7109,0.76,0
990003672890,1498,922,3100,0.35,1
990029415610,610,656,8686,0.75,0
990052231711,588,669,6523,0.7,0
990063921054,619,503,7620,0.79,0
990001994617,1033,450,7196,0.72,0
990066074370,902,530,6696,0.76,0
990030810363,980,434,6569,0.72,0
990035445171,769,689,5944,0.87,0
990072482531,780,503,6958,0.75,0
990032213884,524,766,5913,0.86,0
990091107754,932,527,8007,0.78,0
990029972124,1497,962,4696,0.29,1
990065431272,822,722,4665,0.84,0
990055065322,678,524,6628,0.81,0
990076113990,458,788,6884,0.85,0
990036460332,714,699,8290,0.82,0
990027626654,1007,741,5989,0.74,0
990026362877,971,671,6141,0.81,0
990023634181,1045,519,8016,0.78,0
990026823946,639,634,6434,0.82,0
990077408258,839,796,7404,0.77,0
990045811038,707,705,7829,0.78,0
990044489517,1138,659,2001,0.36,1
990014879483,591,496,5275,0.78,0
990041365861,944,676,6265,0.89,0
990013704119,787,594,8483,0.88,0
990090606610,943,368,6849,0.77,0
990024846962,756,834,8483,0.87,0
990003588936,854,423,7883,0.8,0
990025093290,1136,806,2411,0.48,1
990037970667,991,720,5549,0.89,0
990000988626,648,530,5583,0.8,0
990095596656,547,689,8252,0.83,0
990031008278,879,214,7829,0.74,0
990022320669,700,700,7138,0.81,0
990005345451,1085,774,4101,0.46,1
990012449591,1066,957,2353,0.37,1
990005776620,1034,333,6397,0.76,0
990009191512,791,670,5633,0.94,0
990042132601,815,864,4916,0.81,0
990042629695,761,560,2479,0.48,1
990019712064,612,483,8635,0.9,0
990045477023,1001,1022,3037,0.28,1
990006493340,468,615,7245,0.83,0
990080554717,1192,1022,6811,0.75,0
990044603832,1236,553,6228,0.85,0
990095382563,900,454,6974,0.74,0
990001725311,886,523,6352,0.82,0
990085040639,586,598,7271,0.76,0
990060710834,1160,784,7144,0.8,0
990006758295,582,611,8477,0.74,0
990074244818,612,504,6395,0.81,0
990000849043,918,909,2134,0.43,1
990013692339,947,762,7522,0.85,0
990029477607,1007,586,4990,0.84,0
990097408726,936,650,6476,0.74,0
990001495153,460,563,8589,0.93,0
990002127543,964,716,6029,0.78,0
990022639042,706,635,6816,0.81,0
990034181705,526,540,6315,0.79,0
990030012080,1016,842,3731,0.42,1
990008193524,690,728,6805,0.88,0
990086810007,1078,640,5812,0.85,0
990047297225,446,533,6101,0.76,0
990004709872,890,451,7628,0.79,0
990010187907,741,930,6244,0.83,0
990050640829,623,411,6057,0.82,0
990031553712,854,440,6846,0.69,0
990073395907,786,586,6558,0.92,0
990079755472,1001,575,6836,0.84,0
990092423095,665,490,7082,0.77,0
990048501198,432,733,6380,0.71,0
990052623936,1105,513,6398,0.95,0
990068959453,868,496,7417,0.86,0
990040572134,1083,506,7271,0.84,0
990060777816,820,875,4465,0.8,0
990083959053,835,640,7743,0.82,0
990059448236,734,383,7016,0.77,0
990084792348,859,778,8652,0.76,0
990051689460,784,712,6355,0.83,0
990009293143,942,420,6999,0.83,0
990042164735,1216,348,7200,0.78,0
990006761503,757,663,8354,0.74,0
990020945006,633,431,8256,0.78,0
990014751630,1015,709,7430,0.79,0
990054536795,813,543,5914,0.7,0
990039535490,725,612,8128,0.9,0
990010749247,591,350,7704,0.92,0
990019830055,725,805,7305,0.92,0
990069525811,622,475,5276,0.72,0
990045671225,1128,776,5613,0.78,0
990036569206,855,973,6335,0.82,0
990070574477,1067,642,7278,0.84,0
990040308882,669,644,7876,0.76,0
990076689996,995,498,7625,0.89,0
990036382823,836,300,5807,0.8,0
990041237018,1252,882,2892,0.37,1
990023144900,906,378,6767,0.84,0
990008186633,695,506,6442,0.84,0
990027911082,803,660,6002,0.72,0
990015273833,353,631,7132,0.8,0
990024894176,1606,860,2918,0.6,1
990027802515,1004,798,7827,0.77,0
990002946306,789,839,8266,0.88,0
990046323837,892,760,7319,0.64,0
990066836388,910,541,6949,0.83,0
990047127388,625,870,7431,0.93,0
990072288961,535,796,5373,0.77,0
990093706013,867,540,6295,0.68,0
990029009508,562,743,8176,0.73,0
990073652129,921,653,5305,0.77,0
990082392628,498,615,6467,0.75,0
990093260836,998,427,8325,0.7,0
990073427292,1260,536,7402,0.74,0
990083186817,937,431,5657,0.8,0
990051324633,494,555,8379,0.84,0
990002434220,614,656,6168,0.72,0
990044819273,1016,879,3268,0.38,1
990069084258,1062,686,6433,0.91,0
990030003472,411,861,8404,0.96,0
990091765959,672,471,6692,0.75,0
990011760291,428,677,6111,0.75,0
990028429341,725,801,7549,0.92,0
990022580228,1073,381,6363,0.77,0
990027307270,1032,612,3239,0.43,1
990065164359,492,741,6689,0.8,0
990008027162,762,643,6750,0.85,0
990053768596,660,445,5290,0.69,0
990092347348,779,841,9333,0.85,0
990099367013,1055,683,4031,0.41,1
990025904946,948,733,6580,0.69,0
990058631372,1129,718,6870,0.68,0
990055659035,961,520,3270,0.51,1
990052211944,1228,455,7740,0.76,0
990086829492,733,754,8517,0.85,0
990061981917,1420,627,3269,0.57,1
990062278313,641,782,5616,0.89,0
990082314859,1042,617,6995,0.7,0
990000766485,1174,732,7302,0.84,0
990051787705,417,1002,6521,0.83,0
990042761099,756,529,6671,0.81,0
990041754783,967,572,6032,0.92,0
990002481521,937,570,8664,0.74,0
990067661937,818,401,8034,0.86,0
990079557213,738,544,6589,0.81,0
990029391103,1043,584,8248,0.85,0
990060847693,343,669,8551,0.73,0
990042850520,686,463,7990,0.82,0
990028288449,1018,597,7829,0.8,0
990043776961,893,546,6522,0.86,0
990069983603,846,611,6527,0.87,0
990023996818,1033,560,7049,0.78,0
990077678643,745,629,7345,0.88,0
990027484823,601,456,7142,0.93,0
990085686731,531,676,7359,0.75,0
990062886696,617,179,6642,0.73,0
990018020228,225,1088,7697,0.85,0
990013229650,661,696,6277,0.76,0
990087613441,415,684,6434,0.77,0
990037732870,947,665,6545,0.72,0
990025915094,617,647,6797,0.76,0
990052354836,869,596,8149,0.77,0
990041081378,821,389,7633,0.72,0
990050385518,358,433,6536,0.75,0
990014554050,746,663,6805,0.8,0
990054242909,837,695,7415,0.87,0
990071846576,1102,630,7712,0.71,0
990007747968,629,770,6764,0.69,0
990010775197,1129,881,6592,0.81,0
990080015678,784,737,5308,0.85,0
990055083998,1482,903,1896,0.58,1
990010937588,597,732,8580,0.84,0
990097622659,843,644,4348,0.77,0
990076036484,630,683,7046,0.66,0
990024742389,832,750,8368,0.83,0
990065401694,981,506,7283,0.72,0
990095772614,802,535,8155,0.86,0
990001643482,1106,659,5823,0.85,0
990025563735,685,625,7862,0.79,0
990047296949,657,516,7735,0.74,0
990072872998,735,557,6756,0.9,0
990090492808,478,597,5218,0.76,0
990079067336,812,903,6047,0.72,0
990045340475,707,769,7135,0.86,0
990040068933,547,670,6541,0.83,0
990081126204,1341,731,6802,0.82,0
990056729710,1122,668,6622,0.82,0
990066439048,1120,606,7433,0.81,0
990077230868,1208,654,7192,0.87,0
990032469283,1057,376,6596,0.72,0
990050520366,865,626,7257,0.74,0
990044560090,635,827,7250,0.72,0
990025223963,1140,621,7015,0.83,0
990055402878,661,404,7972,0.81,0
990057822183,1108,717,7742,0.84,0
990072679369,1300,722,2271,0.45,1
990064945524,390,648,7802,0.86,0
990032496110,699,474,7167,0.84,0
990079400193,619,725,7927,0.81,0
990026778854,348,991,6508,0.82,0
990066105452,861,677,5934,0.77,0
990081587871,1133,872,7540,0.87,0
990073843472,587,486,8664,0.87,0
990077865169,682,959,6845,0.74,0
990013133010,506,493,8368,0.73,0
990054090502,894,778,3528,0.46,1
990099780243,693,403,8664,0.7,0
990002400197,818,576,6911,0.67,0
990099568259,855,857,7214,0.89,0
990033015478,743,920,6985,0.79,0
990040932198,579,552,7514,0.87,0
990007887092,635,348,7229,0.92,0
990009621354,600,423,5839,0.75,0
990030865311,712,708,6440,0.94,0
990018296823,1037,419,8858,0.73,0
990073334499,788,342,6492,0.88,0
990082316074,1447,669,2720,0.58,1
990081719145,606,216,8279,0.77,0
990058846344,853,546,5555,0.87,0
990062885436,612,768,7313,0.71,0
990030299393,598,313,6438,0.82,0
990087286273,994,726,7287,0.73,0
990011901430,1454,822,4029,0.59,1
990010805445,1373,1054,3704,0.52,1
990034553679,864,521,8159,0.9,0
990070556023,823,744,5283,0.73,0
990007650209,720,405,6133,0.8,0
990021322322,579,784,6043,0.77,0
990067024303,1524,607,2118,0.61,1
990003791616,1001,560,7363,0.95,0
990068335633,185,530,8563,0.93,0
990080748042,693,758,7441,0.79,0
990071808239,689,747,6665,0.8,0
990059474683,1151,394,7457,0.89,0
990082561183,615,531,8060,0.79,0
990004951457,1040,526,8937,0.86,0
990009096894,485,784,6607,0.81,0
990007480491,1574,666,2525,0.56,1
990099938006,831,511,5499,0.87,0
990069393577,1104,416,8211,0.81,0
990079442908,1459,812,3639,0.47,1
990074826085,1037,463,8097,0.75,0
990002797203,641,671,6970,0.69,0
990032299633,676,527,6908,0.82,0
990078282887,774,854,8021,0.8,0
990077248295,1165,257,5984,0.76,0
990081350836,969,580,7307,0.82,0
990091789613,774,305,6014,0.86,0
990054014591,474,604,7516,0.65,0
990040130337,410,871,7271,0.82,0
990085403237,845,318,5366,0.83,0
990075636157,313,615,6425,0.85,0
990097823969,638,654,5649,0.87,0
990094376068,667,694,5669,0.74,0
990008380898,710,606,6352,0.81,0
990064000763,759,652,7823,0.83,0
990065966414,1129,700,8121,0.73,0
990041253794,680,669,7080,0.79,0
990095152536,976,749,5878,0.76,0
990089302203,1113,649,6445,0.77,0
990035381081,1339,643,7552,0.89,0
990063084137,729,514,6569,0.67,0
990034699445,707,786,5867,0.83,0
990026762463,521,670,6112,0.7,0
990092640747,314,492,7751,0.87,0
990056050254,1042,811,2095,0.43,1
990032354258,833,924,6474,0.87,0
990086167315,450,764,8410,0.85,0
990003197972,308,556,7337,0.66,0
990067698458,479,646,6792,0.87,0
990039542398,1075,756,3541,0.35,1
990032571310,1124,494,8351,0.85,0
990091365338,686,439,6947,0.98,0
990023764668,1105,440,7983,0.88,0
990008025788,1332,542,7733,0.8,0
990097086476,645,336,5559,0.79,0
990055200039,600,535,6944,0.91,0
990032299505,1024,1055,6363,0.65,0
990093812550,694,814,7237,0.85,0
990026347863,809,619,6135,0.81,0
990038405973,1075,503,8908,0.78,0
990063796864,795,738,7840,0.77,0
990046495259,490,541,5185,0.88,0
990045192021,1289,920,6792,0.75,0
990077534518,576,522,4544,0.85,0
990052125270,623,858,6740,0.81,0
990092743252,536,692,6817,0.84,0
990072882274,1338,695,3525,0.4,1
990060509814,618,785,7204,0.78,0
990087481923,771,758,5860,0.85,0
990085288607,1057,492,5693,0.64,0
990013949270,648,412,7358,0.75,0
990000941558,843,551,6723,0.81,0
990028409224,1235,727,1491,0.39,1
990058021419,698,689,7647,0.85,0
990020044642,1186,542,5784,0.84,0
990036850216,224,556,6856,0.79,0
990010599027,784,520,6755,0.84,0
990086106503,1471,885,2812,0.58,1
990062070838,539,744,5235,0.83,0
990092974817,1209,399,7485,0.74,0
990098618403,1669,635,5416,0.46,1
990016376439,623,403,7419,0.85,0
990062988847,389,629,6428,0.82,0
990064402200,1477,614,3536,0.35,1
990082857590,1009,767,8125,0.71,0
990044650906,888,718,7488,0.81,0
990007908745,588,464,7047,0.81,0
990015525122,871,552,7967,0.77,0
990026115051,688,343,5898,0.73,0
990013455915,776,849,7309,0.67,0
990075822883,956,955,7010,0.87,0
990064623999,944,447,8932,0.85,0
990002661042,395,503,7286,0.8,0
990041809114,709,293,8091,0.81,0
990086597566,1145,905,3630,0.53,1
990081498588,627,651,9383,0.86,0
990077522587,1209,678,5684,0.79,0
990097841433,515,551,6929,0.76,0
990012703084,779,580,7589,0.83,0
990076707770,377,324,7799,0.73,0
990024353307,637,723,6372,0.73,0
990065836543,758,679,5655,0.76,0
990070220667,656,619,6636,0.75,0
990095299861,811,469,5344,0.92,0
990043495655,581,863,6677,0.71,0
990021762493,993,650,8059,0.75,0
990066817594,1300,650,3529,0.28,1
